id,blockId,spaceNo,xpos,ypos,layout,mapId
4662,80,40,810,590,4,3
4663,80,41,810,650,4,3
4664,80,42,810,660,4,3
4665,80,43,810,670,4,3
4666,80,44,810,680,4,3
4667,80,45,810,690,4,3
4668,80,46,810,700,4,3
4669,81,1,785,700,1,3
4670,81,2,790,690,2,3
4671,81,3,790,680,2,3
4672,81,4,790,670,2,3
4673,81,5,790,660,2,3
4674,81,6,790,650,2,3
4675,81,7,785,640,3,3
4676,81,8,785,600,1,3
4677,81,9,790,590,2,3
4678,81,10,790,580,2,3
4679,81,11,790,570,2,3
4680,81,12,790,560,2,3
4681,81,13,790,550,2,3
4682,81,14,790,540,2,3
4683,81,15,790,530,2,3
4684,81,16,785,520,3,3
4685,81,17,785,480,1,3
4686,81,18,790,470,2,3
4687,81,19,790,460,2,3
4688,81,20,790,450,2,3
4689,81,21,790,440,2,3
4690,81,22,790,430,2,3
4691,81,23,790,420,2,3
4692,81,24,790,410,2,3
4693,81,25,785,400,3,3
4694,81,26,780,410,4,3
4695,81,27,780,420,4,3
4696,81,28,780,430,4,3
4697,81,29,780,440,4,3
4698,81,30,780,450,4,3
4699,81,31,780,460,4,3
4700,81,32,780,470,4,3
4701,81,33,780,530,4,3
4702,81,34,780,540,4,3
4703,81,35,780,550,4,3
4704,81,36,780,560,4,3
4705,81,37,780,570,4,3
4706,81,38,780,580,4,3
4707,81,39,780,590,4,3
4708,81,40,780,650,4,3
4709,81,41,780,660,4,3
4710,81,42,780,670,4,3
4711,81,43,780,680,4,3
4712,81,44,780,690,4,3
4713,82,1,935,350,1,3
4714,82,2,940,340,2,3
4715,82,3,940,330,2,3
4716,82,4,940,320,2,3
4717,82,5,940,310,2,3
4718,82,6,940,300,2,3
4719,82,7,940,290,2,3
4720,82,8,940,280,2,3
4721,82,9,935,270,3,3
4722,82,10,935,230,1,3
4723,82,11,940,220,2,3
4724,82,12,940,210,2,3
4725,82,13,940,200,2,3
4726,82,14,940,190,2,3
4727,82,15,940,180,2,3
4728,82,16,940,170,2,3
4729,82,17,940,160,2,3
4730,82,18,935,150,3,3
4731,82,19,935,110,1,3
4732,82,20,940,100,2,3
4733,82,21,940,90,2,3
4734,82,22,940,80,2,3
4735,82,23,940,70,2,3
4736,82,24,935,60,3,3
4737,82,25,930,70,4,3
4738,82,26,930,80,4,3
4739,82,27,930,90,4,3
4740,82,28,930,100,4,3
4741,82,29,930,160,4,3
4742,82,30,930,170,4,3
4743,82,31,930,180,4,3
4744,82,32,930,190,4,3
4745,82,33,930,200,4,3
4746,82,34,930,210,4,3
4747,82,35,930,220,4,3
4748,82,36,930,280,4,3
4749,82,37,930,290,4,3
4750,82,38,930,300,4,3
4751,82,39,930,310,4,3
4752,82,40,930,320,4,3
4753,82,41,930,330,4,3
4754,82,42,930,340,4,3
4755,83,1,905,350,1,3
4756,83,2,910,340,2,3
4757,83,3,910,330,2,3
4758,83,4,910,320,2,3
4759,83,5,910,310,2,3
4760,83,6,910,300,2,3
4761,83,7,910,290,2,3
4762,83,8,910,280,2,3
4763,83,9,905,270,3,3
4764,83,10,905,230,1,3
4765,83,11,910,220,2,3
4766,83,12,910,210,2,3
4767,83,13,910,200,2,3
4768,83,14,910,190,2,3
4769,83,15,910,180,2,3
4770,83,16,910,170,2,3
4771,83,17,910,160,2,3
4772,83,18,905,150,3,3
4773,83,19,905,110,1,3
4774,83,20,910,100,2,3
4775,83,21,910,90,2,3
4776,83,22,910,80,2,3
4777,83,23,910,70,2,3
4778,83,24,905,60,3,3
4779,83,25,900,70,4,3
4780,83,26,900,80,4,3
4781,83,27,900,90,4,3
4782,83,28,900,100,4,3
4783,83,29,900,160,4,3
4784,83,30,900,170,4,3
4785,83,31,900,180,4,3
4786,83,32,900,190,4,3
4787,83,33,900,200,4,3
4788,83,34,900,210,4,3
4789,83,35,900,220,4,3
4790,83,36,900,280,4,3
4791,83,37,900,290,4,3
4792,83,38,900,300,4,3
4793,83,39,900,310,4,3
4794,83,40,900,320,4,3
4795,83,41,900,330,4,3
4796,83,42,900,340,4,3
4797,84,1,875,350,1,3
4798,84,2,880,340,2,3
4799,84,3,880,330,2,3
4800,84,4,880,320,2,3
4801,84,5,880,310,2,3
4802,84,6,880,300,2,3
4803,84,7,880,290,2,3
4804,84,8,880,280,2,3
4805,84,9,875,270,3,3
4806,84,10,875,230,1,3
4807,84,11,880,220,2,3
4808,84,12,880,210,2,3
4809,84,13,880,200,2,3
4810,84,14,880,190,2,3
4811,84,15,880,180,2,3
4812,84,16,880,170,2,3
4813,84,17,880,160,2,3
4814,84,18,875,150,3,3
4815,84,19,875,110,1,3
4816,84,20,880,100,2,3
4817,84,21,880,90,2,3
4818,84,22,880,80,2,3
4819,84,23,880,70,2,3
4820,84,24,875,60,3,3
4821,84,25,870,70,4,3
4822,84,26,870,80,4,3
4823,84,27,870,90,4,3
4824,84,28,870,100,4,3
4825,84,29,870,160,4,3
4826,84,30,870,170,4,3
4827,84,31,870,180,4,3
4828,84,32,870,190,4,3
4829,84,33,870,200,4,3
4830,84,34,870,210,4,3
4831,84,35,870,220,4,3
4832,84,36,870,280,4,3
4833,84,37,870,290,4,3
4834,84,38,870,300,4,3
4835,84,39,870,310,4,3
4836,84,40,870,320,4,3
4837,84,41,870,330,4,3
4838,84,42,870,340,4,3
4839,85,1,845,350,1,3
4840,85,2,850,340,2,3
4841,85,3,850,330,2,3
4842,85,4,850,320,2,3
4843,85,5,850,310,2,3
4844,85,6,850,300,2,3
4845,85,7,850,290,2,3
4846,85,8,850,280,2,3
4847,85,9,845,270,3,3
4848,85,10,845,230,1,3
4849,85,11,850,220,2,3
4850,85,12,850,210,2,3
4851,85,13,850,200,2,3
4852,85,14,850,190,2,3
4853,85,15,850,180,2,3
4854,85,16,850,170,2,3
4855,85,17,850,160,2,3
4856,85,18,845,150,3,3
4857,85,19,845,110,1,3
4858,85,20,850,100,2,3
4859,85,21,850,90,2,3
4860,85,22,850,80,2,3
4861,85,23,850,70,2,3
4862,85,24,845,60,3,3
4863,85,25,840,70,4,3
4864,85,26,840,80,4,3
4865,85,27,840,90,4,3
4866,85,28,840,100,4,3
4867,85,29,840,160,4,3
4868,85,30,840,170,4,3
4869,85,31,840,180,4,3
4870,85,32,840,190,4,3
4871,85,33,840,200,4,3
4872,85,34,840,210,4,3
4873,85,35,840,220,4,3
4874,85,36,840,280,4,3
4875,85,37,840,290,4,3
4876,85,38,840,300,4,3
4877,85,39,840,310,4,3
4878,85,40,840,320,4,3
4879,85,41,840,330,4,3
4880,85,42,840,340,4,3
4881,86,1,815,350,1,3
4882,86,2,820,340,2,3
4883,86,3,820,330,2,3
4884,86,4,820,320,2,3
4885,86,5,820,310,2,3
4886,86,6,820,300,2,3
4887,86,7,820,290,2,3
4888,86,8,820,280,2,3
4889,86,9,815,270,3,3
4890,86,10,815,230,1,3
4891,86,11,820,220,2,3
4892,86,12,820,210,2,3
4893,86,13,820,200,2,3
4894,86,14,820,190,2,3
4895,86,15,820,180,2,3
4896,86,16,820,170,2,3
4897,86,17,820,160,2,3
4898,86,18,815,150,3,3
4899,86,19,815,110,1,3
4900,86,20,820,100,2,3
4901,86,21,820,90,2,3
4902,86,22,820,80,2,3
4903,86,23,820,70,2,3
4904,86,24,815,60,3,3
4905,86,25,810,70,4,3
4906,86,26,810,80,4,3
4907,86,27,810,90,4,3
4908,86,28,810,100,4,3
4909,86,29,810,160,4,3
4910,86,30,810,170,4,3
4911,86,31,810,180,4,3
4912,86,32,810,190,4,3
4913,86,33,810,200,4,3
4914,86,34,810,210,4,3
4915,86,35,810,220,4,3
4916,86,36,810,280,4,3
4917,86,37,810,290,4,3
4918,86,38,810,300,4,3
4919,86,39,810,310,4,3
4920,86,40,810,320,4,3
4921,86,41,810,330,4,3
4922,86,42,810,340,4,3
4923,87,1,785,350,1,3
4924,87,2,790,340,2,3
4925,87,3,790,330,2,3
4926,87,4,790,320,2,3
4927,87,5,790,310,2,3
4928,87,6,790,300,2,3
4929,87,7,790,290,2,3
4930,87,8,790,280,2,3
4931,87,9,785,270,3,3
4932,87,10,785,230,1,3
4933,87,11,790,220,2,3
4934,87,12,790,210,2,3
4935,87,13,790,200,2,3
4936,87,14,790,190,2,3
4937,87,15,790,180,2,3
4938,87,16,790,170,2,3
4939,87,17,790,160,2,3
4940,87,18,785,150,3,3
4941,87,19,785,110,1,3
4942,87,20,790,100,2,3
4943,87,21,790,90,2,3
4944,87,22,790,80,2,3
4945,87,23,790,70,2,3
4946,87,24,785,60,3,3
4947,87,25,780,70,4,3
4948,87,26,780,80,4,3
4949,87,27,780,90,4,3
4950,87,28,780,100,4,3
4951,87,29,780,160,4,3
4952,87,30,780,170,4,3
4953,87,31,780,180,4,3
4954,87,32,780,190,4,3
4955,87,33,780,200,4,3
4956,87,34,780,210,4,3
4957,87,35,780,220,4,3
4958,87,36,780,280,4,3
4959,87,37,780,290,4,3
4960,87,38,780,300,4,3
4961,87,39,780,310,4,3
4962,87,40,780,320,4,3
4963,87,41,780,330,4,3
4964,87,42,780,340,4,3
4965,88,1,755,200,1,3
4966,88,2,760,190,2,3
4967,88,3,760,180,2,3
4968,88,4,760,170,2,3
4969,88,5,760,160,2,3
4970,88,6,755,150,3,3
4971,88,7,755,110,1,3
4972,88,8,760,100,2,3
4973,88,9,760,90,2,3
4974,88,10,760,80,2,3
4975,88,11,755,70,3,3
4976,88,12,750,80,4,3
4977,88,13,750,90,4,3
4978,88,14,750,100,4,3
4979,88,15,750,160,4,3
4980,88,16,750,170,4,3
4981,88,17,750,180,4,3
4982,88,18,750,190,4,3
4983,89,1,725,200,1,3
4984,89,2,730,190,2,3
4985,89,3,730,180,2,3
4986,89,4,730,170,2,3
4987,89,5,730,160,2,3
4988,89,6,725,150,3,3
4989,89,7,725,110,1,3
4990,89,8,730,100,2,3
4991,89,9,730,90,2,3
4992,89,10,730,80,2,3
4993,89,11,725,70,3,3
4994,89,12,720,80,4,3
4995,89,13,720,90,4,3
4996,89,14,720,100,4,3
4997,89,15,720,160,4,3
4998,89,16,720,170,4,3
4999,89,17,720,180,4,3
5000,89,18,720,190,4,3
5001,90,1,695,210,1,3
5002,90,2,700,200,2,3
5003,90,3,700,190,2,3
5004,90,4,700,180,2,3
5005,90,5,700,170,2,3
5006,90,6,700,160,2,3
5007,90,7,695,150,3,3
5008,90,8,695,110,1,3
5009,90,9,700,100,2,3
5010,90,10,700,90,2,3
5011,90,11,700,80,2,3
5012,90,12,700,70,2,3
5013,90,13,695,60,3,3
5014,90,14,690,70,4,3
5015,90,15,690,80,4,3
5016,90,16,690,90,4,3
5017,90,17,690,100,4,3
5018,90,18,690,160,4,3
5019,90,19,690,170,4,3
5020,90,20,690,180,4,3
5021,90,21,690,190,4,3
5022,90,22,690,200,4,3
5023,91,1,665,210,1,3
5024,91,2,670,200,2,3
5025,91,3,670,190,2,3
5026,91,4,670,180,2,3
5027,91,5,670,170,2,3
5028,91,6,670,160,2,3
5029,91,7,665,150,3,3
5030,91,8,665,110,1,3
5031,91,9,670,100,2,3
5032,91,10,670,90,2,3
5033,91,11,670,80,2,3
5034,91,12,670,70,2,3
5035,91,13,665,60,3,3
5036,91,14,660,70,4,3
5037,91,15,660,80,4,3
5038,91,16,660,90,4,3
5039,91,17,660,100,4,3
5040,91,18,660,160,4,3
5041,91,19,660,170,4,3
5042,91,20,660,180,4,3
5043,91,21,660,190,4,3
5044,91,22,660,200,4,3
5045,92,1,635,210,1,3
5046,92,2,640,200,2,3
5047,92,3,640,190,2,3
5048,92,4,640,180,2,3
5049,92,5,640,170,2,3
5050,92,6,640,160,2,3
5051,92,7,635,150,3,3
5052,92,8,635,110,1,3
5053,92,9,640,100,2,3
5054,92,10,640,90,2,3
5055,92,11,640,80,2,3
5056,92,12,640,70,2,3
5057,92,13,635,60,3,3
5058,92,14,630,70,4,3
5059,92,15,630,80,4,3
5060,92,16,630,90,4,3
5061,92,17,630,100,4,3
5062,92,18,630,160,4,3
5063,92,19,630,170,4,3
5064,92,20,630,180,4,3
5065,92,21,630,190,4,3
5066,92,22,630,200,4,3
5067,93,1,605,210,1,3
5068,93,2,610,200,2,3
5069,93,3,610,190,2,3
5070,93,4,610,180,2,3
5071,93,5,610,170,2,3
5072,93,6,610,160,2,3
5073,93,7,605,150,3,3
5074,93,8,605,110,1,3
5075,93,9,610,100,2,3
5076,93,10,610,90,2,3
5077,93,11,610,80,2,3
5078,93,12,610,70,2,3
5079,93,13,605,60,3,3
5080,93,14,600,70,4,3
5081,93,15,600,80,4,3
5082,93,16,600,90,4,3
5083,93,17,600,100,4,3
5084,93,18,600,160,4,3
5085,93,19,600,170,4,3
5086,93,20,600,180,4,3
5087,93,21,600,190,4,3
5088,93,22,600,200,4,3
5089,94,1,575,210,1,3
5090,94,2,580,200,2,3
5091,94,3,580,190,2,3
5092,94,4,580,180,2,3
5093,94,5,580,170,2,3
5094,94,6,580,160,2,3
5095,94,7,575,150,3,3
5096,94,8,575,110,1,3
5097,94,9,580,100,2,3
5098,94,10,580,90,2,3
5099,94,11,580,80,2,3
5100,94,12,580,70,2,3
5101,94,13,575,60,3,3
5102,94,14,570,70,4,3
5103,94,15,570,80,4,3
5104,94,16,570,90,4,3
5105,94,17,570,100,4,3
5106,94,18,570,160,4,3
5107,94,19,570,170,4,3
5108,94,20,570,180,4,3
5109,94,21,570,190,4,3
5110,94,22,570,200,4,3
5111,95,1,545,210,1,3
5112,95,2,550,200,2,3
5113,95,3,550,190,2,3
5114,95,4,550,180,2,3
5115,95,5,550,170,2,3
5116,95,6,550,160,2,3
5117,95,7,545,150,3,3
5118,95,8,545,110,1,3
5119,95,9,550,100,2,3
5120,95,10,550,90,2,3
5121,95,11,550,80,2,3
5122,95,12,545,70,3,3
5123,95,13,540,80,4,3
5124,95,14,540,90,4,3
5125,95,15,540,100,4,3
5126,95,16,540,160,4,3
5127,95,17,540,170,4,3
5128,95,18,540,180,4,3
5129,95,19,540,190,4,3
5130,95,20,540,200,4,3
5131,96,1,445,210,1,3
5132,96,2,450,200,2,3
5133,96,3,450,190,2,3
5134,96,4,450,180,2,3
5135,96,5,450,170,2,3
5136,96,6,450,160,2,3
5137,96,7,445,150,3,3
5138,96,8,445,110,1,3
5139,96,9,450,100,2,3
5140,96,10,450,90,2,3
5141,96,11,450,80,2,3
5142,96,12,445,70,3,3
5143,96,13,440,80,4,3
5144,96,14,440,90,4,3
5145,96,15,440,100,4,3
5146,96,16,440,160,4,3
5147,96,17,440,170,4,3
5148,96,18,440,180,4,3
5149,96,19,440,190,4,3
5150,96,20,440,200,4,3
5151,97,1,415,210,1,3
5152,97,2,420,200,2,3
5153,97,3,420,190,2,3
5154,97,4,420,180,2,3
5155,97,5,420,170,2,3
5156,97,6,420,160,2,3
5157,97,7,415,150,3,3
5158,97,8,415,110,1,3
5159,97,9,420,100,2,3
5160,97,10,420,90,2,3
5161,97,11,420,80,2,3
5162,97,12,420,70,2,3
5163,97,13,415,60,3,3
5164,97,14,410,70,4,3
5165,97,15,410,80,4,3
5166,97,16,410,90,4,3
5167,97,17,410,100,4,3
5168,97,18,410,160,4,3
5169,97,19,410,170,4,3
5170,97,20,410,180,4,3
5171,97,21,410,190,4,3
5172,97,22,410,200,4,3
5173,98,1,385,210,1,3
5174,98,2,390,200,2,3
5175,98,3,390,190,2,3
5176,98,4,390,180,2,3
5177,98,5,390,170,2,3
5178,98,6,390,160,2,3
5179,98,7,385,150,3,3
5180,98,8,385,110,1,3
5181,98,9,390,100,2,3
5182,98,10,390,90,2,3
5183,98,11,390,80,2,3
5184,98,12,390,70,2,3
5185,98,13,385,60,3,3
5186,98,14,380,70,4,3
5187,98,15,380,80,4,3
5188,98,16,380,90,4,3
5189,98,17,380,100,4,3
5190,98,18,380,160,4,3
5191,98,19,380,170,4,3
5192,98,20,380,180,4,3
5193,98,21,380,190,4,3
5194,98,22,380,200,4,3
5195,99,1,355,210,1,3
5196,99,2,360,200,2,3
5197,99,3,360,190,2,3
5198,99,4,360,180,2,3
5199,99,5,360,170,2,3
5200,99,6,360,160,2,3
5201,99,7,355,150,3,3
5202,99,8,355,110,1,3
5203,99,9,360,100,2,3
5204,99,10,360,90,2,3
5205,99,11,360,80,2,3
5206,99,12,360,70,2,3
5207,99,13,355,60,3,3
5208,99,14,350,70,4,3
5209,99,15,350,80,4,3
5210,99,16,350,90,4,3
5211,99,17,350,100,4,3
5212,99,18,350,160,4,3
5213,99,19,350,170,4,3
5214,99,20,350,180,4,3
5215,99,21,350,190,4,3
5216,99,22,350,200,4,3
5217,100,1,325,210,1,3
5218,100,2,330,200,2,3
5219,100,3,330,190,2,3
5220,100,4,330,180,2,3
5221,100,5,330,170,2,3
5222,100,6,330,160,2,3
5223,100,7,325,150,3,3
5224,100,8,325,110,1,3
5225,100,9,330,100,2,3
5226,100,10,330,90,2,3
5227,100,11,330,80,2,3
5228,100,12,330,70,2,3
5229,100,13,325,60,3,3
5230,100,14,320,70,4,3
5231,100,15,320,80,4,3
5232,100,16,320,90,4,3
5233,100,17,320,100,4,3
5234,100,18,320,160,4,3
5235,100,19,320,170,4,3
5236,100,20,320,180,4,3
5237,100,21,320,190,4,3
5238,100,22,320,200,4,3
5239,101,1,295,210,1,3
5240,101,2,300,200,2,3
5241,101,3,300,190,2,3
5242,101,4,300,180,2,3
5243,101,5,300,170,2,3
5244,101,6,300,160,2,3
5245,101,7,295,150,3,3
5246,101,8,295,110,1,3
5247,101,9,300,100,2,3
5248,101,10,300,90,2,3
5249,101,11,300,80,2,3
5250,101,12,300,70,2,3
5251,101,13,295,60,3,3
5252,101,14,290,70,4,3
5253,101,15,290,80,4,3
5254,101,16,290,90,4,3
5255,101,17,290,100,4,3
5256,101,18,290,160,4,3
5257,101,19,290,170,4,3
5258,101,20,290,180,4,3
5259,101,21,290,190,4,3
5260,101,22,290,200,4,3
5261,102,1,265,200,1,3
5262,102,2,270,190,2,3
5263,102,3,270,180,2,3
5264,102,4,270,170,2,3
5265,102,5,270,160,2,3
5266,102,6,265,150,3,3
5267,102,7,265,110,1,3
5268,102,8,270,100,2,3
5269,102,9,270,90,2,3
5270,102,10,270,80,2,3
5271,102,11,265,70,3,3
5272,102,12,260,80,4,3
5273,102,13,260,90,4,3
5274,102,14,260,100,4,3
5275,102,15,260,160,4,3
5276,102,16,260,170,4,3
5277,102,17,260,180,4,3
5278,102,18,260,190,4,3
5279,103,1,235,200,1,3
5280,103,2,240,190,2,3
5281,103,3,240,180,2,3
5282,103,4,240,170,2,3
5283,103,5,240,160,2,3
5284,103,6,235,150,3,3
5285,103,7,235,110,1,3
5286,103,8,240,100,2,3
5287,103,9,240,90,2,3
5288,103,10,240,80,2,3
5289,103,11,235,70,3,3
5290,103,12,230,80,4,3
5291,103,13,230,90,4,3
5292,103,14,230,100,4,3
5293,103,15,230,160,4,3
5294,103,16,230,170,4,3
5295,103,17,230,180,4,3
5296,103,18,230,190,4,3
5297,104,1,205,350,1,3
5298,104,2,210,340,2,3
5299,104,3,210,330,2,3
5300,104,4,210,320,2,3
5301,104,5,210,310,2,3
5302,104,6,210,300,2,3
5303,104,7,210,290,2,3
5304,104,8,210,280,2,3
5305,104,9,205,270,3,3
5306,104,10,205,230,1,3
5307,104,11,210,220,2,3
5308,104,12,210,210,2,3
5309,104,13,210,200,2,3
5310,104,14,210,190,2,3
5311,104,15,210,180,2,3
5312,104,16,210,170,2,3
5313,104,17,210,160,2,3
5314,104,18,205,150,3,3
5315,104,19,205,110,1,3
5316,104,20,210,100,2,3
5317,104,21,210,90,2,3
5318,104,22,210,80,2,3
5319,104,23,210,70,2,3
5320,104,24,205,60,3,3
5321,104,25,200,70,4,3
5322,104,26,200,80,4,3
5323,104,27,200,90,4,3
5324,104,28,200,100,4,3
5325,104,29,200,160,4,3
5326,104,30,200,170,4,3
5327,104,31,200,180,4,3
5328,104,32,200,190,4,3
5329,104,33,200,200,4,3
5330,104,34,200,210,4,3
5331,104,35,200,220,4,3
5332,104,36,200,280,4,3
5333,104,37,200,290,4,3
5334,104,38,200,300,4,3
5335,104,39,200,310,4,3
5336,104,40,200,320,4,3
5337,104,41,200,330,4,3
5338,104,42,200,340,4,3
5339,105,1,175,350,1,3
5340,105,2,180,340,2,3
5341,105,3,180,330,2,3
5342,105,4,180,320,2,3
5343,105,5,180,310,2,3
5344,105,6,180,300,2,3
5345,105,7,180,290,2,3
5346,105,8,180,280,2,3
5347,105,9,175,270,3,3
5348,105,10,175,230,1,3
5349,105,11,180,220,2,3
5350,105,12,180,210,2,3
5351,105,13,180,200,2,3
5352,105,14,180,190,2,3
5353,105,15,180,180,2,3
5354,105,16,180,170,2,3
5355,105,17,180,160,2,3
5356,105,18,175,150,3,3
5357,105,19,175,110,1,3
5358,105,20,180,100,2,3
5359,105,21,180,90,2,3
5360,105,22,180,80,2,3
5361,105,23,180,70,2,3
5362,105,24,175,60,3,3
5363,105,25,170,70,4,3
5364,105,26,170,80,4,3
5365,105,27,170,90,4,3
5366,105,28,170,100,4,3
5367,105,29,170,160,4,3
5368,105,30,170,170,4,3
5369,105,31,170,180,4,3
5370,105,32,170,190,4,3
5371,105,33,170,200,4,3
5372,105,34,170,210,4,3
5373,105,35,170,220,4,3
5374,105,36,170,280,4,3
5375,105,37,170,290,4,3
5376,105,38,170,300,4,3
5377,105,39,170,310,4,3
5378,105,40,170,320,4,3
5379,105,41,170,330,4,3
5380,105,42,170,340,4,3
5381,106,1,145,350,1,3
5382,106,2,150,340,2,3
5383,106,3,150,330,2,3
5384,106,4,150,320,2,3
5385,106,5,150,310,2,3
5386,106,6,150,300,2,3
5387,106,7,150,290,2,3
5388,106,8,150,280,2,3
5389,106,9,145,270,3,3
5390,106,10,145,230,1,3
5391,106,11,150,220,2,3
5392,106,12,150,210,2,3
5393,106,13,150,200,2,3
5394,106,14,150,190,2,3
5395,106,15,150,180,2,3
5396,106,16,150,170,2,3
5397,106,17,150,160,2,3
5398,106,18,145,150,3,3
5399,106,19,145,110,1,3
5400,106,20,150,100,2,3
5401,106,21,150,90,2,3
5402,106,22,150,80,2,3
5403,106,23,150,70,2,3
5404,106,24,145,60,3,3
5405,106,25,140,70,4,3
5406,106,26,140,80,4,3
5407,106,27,140,90,4,3
5408,106,28,140,100,4,3
5409,106,29,140,160,4,3
5410,106,30,140,170,4,3
5411,106,31,140,180,4,3
5412,106,32,140,190,4,3
5413,106,33,140,200,4,3
5414,106,34,140,210,4,3
5415,106,35,140,220,4,3
5416,106,36,140,280,4,3
5417,106,37,140,290,4,3
5418,106,38,140,300,4,3
5419,106,39,140,310,4,3
5420,106,40,140,320,4,3
5421,106,41,140,330,4,3
5422,106,42,140,340,4,3
5423,107,1,115,350,1,3
5424,107,2,120,340,2,3
5425,107,3,120,330,2,3
5426,107,4,120,320,2,3
5427,107,5,120,310,2,3
5428,107,6,120,300,2,3
5429,107,7,120,290,2,3
5430,107,8,120,280,2,3
5431,107,9,115,270,3,3
5432,107,10,115,230,1,3
5433,107,11,120,220,2,3
5434,107,12,120,210,2,3
5435,107,13,120,200,2,3
5436,107,14,120,190,2,3
5437,107,15,120,180,2,3
5438,107,16,120,170,2,3
5439,107,17,120,160,2,3
5440,107,18,115,150,3,3
5441,107,19,115,110,1,3
5442,107,20,120,100,2,3
5443,107,21,120,90,2,3
5444,107,22,120,80,2,3
5445,107,23,120,70,2,3
5446,107,24,115,60,3,3
5447,107,25,110,70,4,3
5448,107,26,110,80,4,3
5449,107,27,110,90,4,3
5450,107,28,110,100,4,3
5451,107,29,110,160,4,3
5452,107,30,110,170,4,3
5453,107,31,110,180,4,3
5454,107,32,110,190,4,3
5455,107,33,110,200,4,3
5456,107,34,110,210,4,3
5457,107,35,110,220,4,3
5458,107,36,110,280,4,3
5459,107,37,110,290,4,3
5460,107,38,110,300,4,3
5461,107,39,110,310,4,3
5462,107,40,110,320,4,3
5463,107,41,110,330,4,3
5464,107,42,110,340,4,3
5465,108,1,85,350,1,3
5466,108,2,90,340,2,3
5467,108,3,90,330,2,3
5468,108,4,90,320,2,3
5469,108,5,90,310,2,3
5470,108,6,90,300,2,3
5471,108,7,90,290,2,3
5472,108,8,90,280,2,3
5473,108,9,85,270,3,3
5474,108,10,85,230,1,3
5475,108,11,90,220,2,3
5476,108,12,90,210,2,3
5477,108,13,90,200,2,3
5478,108,14,90,190,2,3
5479,108,15,90,180,2,3
5480,108,16,90,170,2,3
5481,108,17,90,160,2,3
5482,108,18,85,150,3,3
5483,108,19,85,110,1,3
5484,108,20,90,100,2,3
5485,108,21,90,90,2,3
5486,108,22,90,80,2,3
5487,108,23,90,70,2,3
5488,108,24,85,60,3,3
5489,108,25,80,70,4,3
5490,108,26,80,80,4,3
5491,108,27,80,90,4,3
5492,108,28,80,100,4,3
5493,108,29,80,160,4,3
5494,108,30,80,170,4,3
5495,108,31,80,180,4,3
5496,108,32,80,190,4,3
5497,108,33,80,200,4,3
5498,108,34,80,210,4,3
5499,108,35,80,220,4,3
5500,108,36,80,280,4,3
5501,108,37,80,290,4,3
5502,108,38,80,300,4,3
5503,108,39,80,310,4,3
5504,108,40,80,320,4,3
5505,108,41,80,330,4,3
5506,108,42,80,340,4,3
5507,109,1,55,350,1,3
5508,109,2,60,340,2,3
5509,109,3,60,330,2,3
5510,109,4,60,320,2,3
5511,109,5,60,310,2,3
5512,109,6,60,300,2,3
5513,109,7,60,290,2,3
5514,109,8,60,280,2,3
5515,109,9,55,270,3,3
5516,109,10,55,230,1,3
5517,109,11,60,220,2,3
5518,109,12,60,210,2,3
5519,109,13,60,200,2,3
5520,109,14,60,190,2,3
5521,109,15,60,180,2,3
5522,109,16,60,170,2,3
5523,109,17,60,160,2,3
5524,109,18,55,150,3,3
5525,109,19,55,110,1,3
5526,109,20,60,100,2,3
5527,109,21,60,90,2,3
5528,109,22,60,80,2,3
5529,109,23,60,70,2,3
5530,109,24,55,60,3,3
5531,109,25,50,70,4,3
5532,109,26,50,80,4,3
5533,109,27,50,90,4,3
5534,109,28,50,100,4,3
5535,109,29,50,160,4,3
5536,109,30,50,170,4,3
5537,109,31,50,180,4,3
5538,109,32,50,190,4,3
5539,109,33,50,200,4,3
5540,109,34,50,210,4,3
5541,109,35,50,220,4,3
5542,109,36,50,280,4,3
5543,109,37,50,290,4,3
5544,109,38,50,300,4,3
5545,109,39,50,310,4,3
5546,109,40,50,320,4,3
5547,109,41,50,330,4,3
5548,109,42,50,340,4,3
5549,110,1,205,700,1,3
5550,110,2,210,690,2,3
5551,110,3,210,680,2,3
5552,110,4,210,670,2,3
5553,110,5,210,660,2,3
5554,110,6,210,650,2,3
5555,110,7,205,640,3,3
5556,110,8,205,600,1,3
5557,110,9,210,590,2,3
5558,110,10,210,580,2,3
5559,110,11,210,570,2,3
5560,110,12,210,560,2,3
5561,110,13,210,550,2,3
5562,110,14,210,540,2,3
5563,110,15,210,530,2,3
5564,110,16,205,520,3,3
5565,110,17,205,480,1,3
5566,110,18,210,470,2,3
5567,110,19,210,460,2,3
5568,110,20,210,450,2,3
5569,110,21,210,440,2,3
5570,110,22,210,430,2,3
5571,110,23,210,420,2,3
5572,110,24,210,410,2,3
5573,110,25,205,400,3,3
5574,110,26,200,410,4,3
5575,110,27,200,420,4,3
5576,110,28,200,430,4,3
5577,110,29,200,440,4,3
5578,110,30,200,450,4,3
5579,110,31,200,460,4,3
5580,110,32,200,470,4,3
5581,110,33,200,530,4,3
5582,110,34,200,540,4,3
5583,110,35,200,550,4,3
5584,110,36,200,560,4,3
5585,110,37,200,570,4,3
5586,110,38,200,580,4,3
5587,110,39,200,590,4,3
5588,110,40,200,650,4,3
5589,110,41,200,660,4,3
5590,110,42,200,670,4,3
5591,110,43,200,680,4,3
5592,110,44,200,690,4,3
